"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 28 17:21:39 GMT 2024","Wed Feb 28 17:22:15 GMT 2024","36222","","Login","","Validar login na aplicação","","Validar login na aplicação",""
"passed","Wed Feb 28 17:21:39 GMT 2024","Wed Feb 28 17:22:15 GMT 2024","36320","","","","","","Validar login na aplicação",""
